COUNTRY,CENTROID_LATITUDE,CENTROID_LONGITUDE,EVENT_TYPE,EVENTS
South Africa,-25.744,30.1477,Explosions/Remote violence,1
South Africa,-25.744,30.1477,Riots,485
South Africa,-25.744,30.1477,Violence against civilians,73
South Africa,-23.7739,29.3416,Explosions/Remote violence,1
South Africa,-23.7739,29.3416,Riots,729
South Africa,-23.7739,29.3416,Violence against civilians,78
South Sudan,4.7554,33.3967,Explosions/Remote violence,14
South Sudan,4.7554,33.3967,Riots,35
South Sudan,4.7554,33.3967,Violence against civilians,702
South Sudan,4.8898,31.4589,Explosions/Remote violence,52
South Sudan,4.8898,31.4589,Riots,70
South Sudan,4.8898,31.4589,Violence against civilians,1374
South Sudan,5.5398,29.1458,Explosions/Remote violence,17
South Sudan,5.5398,29.1458,Riots,13
South Sudan,5.5398,29.1458,Violence against civilians,508
South Sudan,6.6946,30.1262,Explosions/Remote violence,7
South Sudan,6.6946,30.1262,Riots,35
South Sudan,6.6946,30.1262,Violence against civilians,745
South Sudan,7.631,32.1407,Explosions/Remote violence,93
South Sudan,7.631,32.1407,Riots,35
South Sudan,7.631,32.1407,Violence against civilians,1460
South Sudan,7.9276,28.9535,Explosions/Remote violence,13
South Sudan,7.9276,28.9535,Riots,19
South Sudan,7.9276,28.9535,Violence against civilians,818
South Sudan,8.5386,25.2191,Explosions/Remote violence,25
South Sudan,8.5386,25.2191,Riots,18
South Sudan,8.5386,25.2191,Violence against civilians,246
South Sudan,8.6641,29.8011,Explosions/Remote violence,62
South Sudan,8.6641,29.8011,Riots,19
South Sudan,8.6641,29.8011,Violence against civilians,625
South Sudan,8.917,27.038,Explosions/Remote violence,19
South Sudan,8.917,27.038,Riots,27
South Sudan,8.917,27.038,Violence against civilians,90
South Sudan,10.1117,32.7971,Explosions/Remote violence,166
South Sudan,10.1117,32.7971,Riots,43
South Sudan,10.1117,32.7971,Violence against civilians,376
Sudan,4.68,31.69,Explosions/Remote violence,115
Sudan,4.68,31.69,Riots,8
Sudan,4.68,31.69,Violence against civilians,338
Sudan,8.598,28.4738,Explosions/Remote violence,65
Sudan,8.598,28.4738,Riots,6
Sudan,8.598,28.4738,Violence against civilians,69
Sudan,9.7332,28.4712,Explosions/Remote violence,17
Sudan,9.7332,28.4712,Riots,6
Sudan,9.7332,28.4712,Violence against civilians,265
Sudan,10.9002,24.3019,Explosions/Remote violence,254
Sudan,10.9002,24.3019,Riots,49
Sudan,10.9002,24.3019,Violence against civilians,1436
Sudan,11.0079,34.0954,Explosions/Remote violence,82
Sudan,11.0079,34.0954,Riots,11
Sudan,11.0079,34.0954,Violence against civilians,100
Sudan,11.048,32.698,Explosions/Remote violence,48
Sudan,11.048,32.698,Riots,3
Sudan,11.048,32.698,Violence against civilians,135
Sudan,11.2289,30.914,Explosions/Remote violence,505
Sudan,11.2289,30.914,Riots,21
Sudan,11.2289,30.914,Violence against civilians,470
Sudan,11.2299,26.3972,Explosions/Remote violence,48
Sudan,11.2299,26.3972,Riots,12
Sudan,11.2299,26.3972,Violence against civilians,184
Sudan,11.8686,28.2211,Explosions/Remote violence,164
Sudan,11.8686,28.2211,Riots,20
Sudan,11.8686,28.2211,Violence against civilians,234
Sudan,12.3084,23.2341,Explosions/Remote violence,279
Sudan,12.3084,23.2341,Riots,27
Sudan,12.3084,23.2341,Violence against civilians,935
Sudan,12.9093,34.0815,Explosions/Remote violence,90
Sudan,12.9093,34.0815,Riots,12
Sudan,12.9093,34.0815,Violence against civilians,112
Sudan,13.5081,22.7026,Explosions/Remote violence,95
Sudan,13.5081,22.7026,Riots,23
Sudan,13.5081,22.7026,Violence against civilians,730
Sudan,13.5895,32.3521,Explosions/Remote violence,65
Sudan,13.5895,32.3521,Riots,15
Sudan,13.5895,32.3521,Violence against civilians,165
Sudan,14.2138,35.0222,Explosions/Remote violence,19
Sudan,14.2138,35.0222,Riots,29
Sudan,14.2138,35.0222,Violence against civilians,117
Sudan,14.3894,29.437,Explosions/Remote violence,288
Sudan,14.3894,29.437,Riots,16
Sudan,14.3894,29.437,Violence against civilians,262
Sudan,14.6593,33.2294,Explosions/Remote violence,333
Sudan,14.6593,33.2294,Riots,34
Sudan,14.6593,33.2294,Violence against civilians,1011
Sudan,15.7104,35.5356,Explosions/Remote violence,31
Sudan,15.7104,35.5356,Riots,25
Sudan,15.7104,35.5356,Violence against civilians,46
Sudan,15.8601,25.5013,Explosions/Remote violence,965
Sudan,15.8601,25.5013,Riots,40
Sudan,15.8601,25.5013,Violence against civilians,2173
Sudan,15.915,33.1352,Explosions/Remote violence,2518
Sudan,15.915,33.1352,Riots,283
Sudan,15.915,33.1352,Violence against civilians,1016
Sudan,18.8347,33.1231,Explosions/Remote violence,42
Sudan,18.8347,33.1231,Riots,34
Sudan,18.8347,33.1231,Violence against civilians,30
Sudan,19.3656,29.8955,Explosions/Remote violence,19
Sudan,19.3656,29.8955,Riots,14
Sudan,19.3656,29.8955,Violence against civilians,26
Sudan,20.0739,35.4126,Explosions/Remote violence,23
Sudan,20.0739,35.4126,Riots,32
Sudan,20.0739,35.4126,Violence against civilians,34
Tanzania,-10.774,39.0466,Riots,6
Tanzania,-10.774,39.0466,Violence against civilians,12
Tanzania,-10.5051,36.1723,Explosions/Remote violence,2
Tanzania,-10.5051,36.1723,Riots,4
Tanzania,-10.5051,36.1723,Violence against civilians,7
Tanzania,-9.6007,34.7696,Riots,5
Tanzania,-9.6007,34.7696,Violence against civilians,4
Tanzania,-9.3345,38.476,Riots,5
Tanzania,-9.3345,38.476,Violence against civilians,3
Tanzania,-8.2912,33.9819,Riots,9
Tanzania,-8.2912,33.9819,Violence against civilians,12
Tanzania,-8.2761,32.8616,Riots,13
Tanzania,-8.2761,32.8616,Violence against civilians,5
Tanzania,-7.9805,31.397,Riots,7
Tanzania,-7.9805,31.397,Violence against civilians,5
Tanzania,-7.9637,35.7936,Riots,6
Tanzania,-7.9637,35.7936,Violence against civilians,8
Tanzania,-7.861,37.312,Explosions/Remote violence,1
Tanzania,-7.861,37.312,Riots,4
Tanzania,-7.861,37.312,Violence against civilians,21
Tanzania,-7.177,38.9379,Explosions/Remote violence,1
Tanzania,-7.177,38.9379,Riots,5
Tanzania,-7.177,38.9379,Violence against civilians,52
Tanzania,-6.8717,39.1908,Explosions/Remote violence,4
Tanzania,-6.8717,39.1908,Riots,58
Tanzania,-6.8717,39.1908,Violence against civilians,70
Tanzania,-6.3727,31.4719,Riots,4
Tanzania,-6.3727,31.4719,Violence against civilians,3
Tanzania,-6.2497,39.4277,Explosions/Remote violence,9
Tanzania,-6.2497,39.4277,Riots,11
Tanzania,-6.2497,39.4277,Violence against civilians,22
Tanzania,-6.1745,39.2351,Explosions/Remote violence,5
Tanzania,-6.1745,39.2351,Riots,20
Tanzania,-6.1745,39.2351,Violence against civilians,20
Tanzania,-5.8822,39.2931,Explosions/Remote violence,3
Tanzania,-5.8822,39.2931,Riots,4
Tanzania,-5.8822,39.2931,Violence against civilians,7
Tanzania,-5.8448,35.9589,Riots,9
Tanzania,-5.8448,35.9589,Violence against civilians,8
Tanzania,-5.6686,34.6963,Riots,2
Tanzania,-5.6686,34.6963,Violence against civilians,6
Tanzania,-5.4265,32.6919,Riots,6
Tanzania,-5.4265,32.6919,Violence against civilians,5
Tanzania,-5.3072,39.7463,Explosions/Remote violence,1
Tanzania,-5.3072,39.7463,Riots,9
Tanzania,-5.3072,39.7463,Violence against civilians,5
Tanzania,-5.0364,39.759,Explosions/Remote violence,3
Tanzania,-5.0364,39.759,Riots,17
Tanzania,-5.0364,39.759,Violence against civilians,16
Tanzania,-4.9553,38.5684,Explosions/Remote violence,2
Tanzania,-4.9553,38.5684,Riots,10
Tanzania,-4.9553,38.5684,Violence against civilians,5
Tanzania,-4.6995,30.5106,Explosions/Remote violence,3
Tanzania,-4.6995,30.5106,Riots,18
Tanzania,-4.6995,30.5106,Violence against civilians,85
Tanzania,-4.6993,37.1437,Riots,6
Tanzania,-4.6993,37.1437,Violence against civilians,5
Tanzania,-3.76,33.2313,Riots,7
Tanzania,-3.76,33.2313,Violence against civilians,6
Tanzania,-3.7312,37.645,Riots,10
Tanzania,-3.7312,37.645,Violence against civilians,9
Tanzania,-3.3808,31.7319,Riots,17
Tanzania,-3.3808,31.7319,Violence against civilians,15
Tanzania,-3.1304,34.1838,Riots,1
Tanzania,-3.1304,34.1838,Violence against civilians,5
Tanzania,-2.9167,36.0976,Explosions/Remote violence,6
Tanzania,-2.9167,36.0976,Riots,24
Tanzania,-2.9167,36.0976,Violence against civilians,30
Tanzania,-2.9032,33.1635,Explosions/Remote violence,1
Tanzania,-2.9032,33.1635,Riots,17
Tanzania,-2.9032,33.1635,Violence against civilians,19
Tanzania,-2.1716,31.2715,Explosions/Remote violence,1
Tanzania,-2.1716,31.2715,Riots,17
Tanzania,-2.1716,31.2715,Violence against civilians,10
Tanzania,-1.7623,34.4519,Riots,21
Tanzania,-1.7623,34.4519,Violence against civilians,32
Togo,6.5174,1.2043,Riots,84
Togo,6.5174,1.2043,Violence against civilians,46
Togo,7.465,1.0776,Riots,10
Togo,7.465,1.0776,Violence against civilians,5
Togo,8.607,1.0459,Riots,15
Togo,8.607,1.0459,Violence against civilians,6
Togo,9.5433,0.7909,Riots,9
Togo,9.5433,0.7909,Violence against civilians,11
Togo,10.5119,0.4654,Explosions/Remote violence,20
Togo,10.5119,0.4654,Riots,12
Togo,10.5119,0.4654,Violence against civilians,34
Tunisia,31.7362,9.7677,Explosions/Remote violence,3
Tunisia,31.7362,9.7677,Riots,101
Tunisia,31.7362,9.7677,Violence against civilians,3
Tunisia,32.9821,11.2865,Explosions/Remote violence,2
Tunisia,32.9821,11.2865,Riots,99
Tunisia,32.9821,11.2865,Violence against civilians,15
Tunisia,33.3386,8.7145,Explosions/Remote violence,2
Tunisia,33.3386,8.7145,Riots,65
Tunisia,33.3386,8.7145,Violence against civilians,2
Tunisia,33.776,9.7909,Riots,41
Tunisia,33.776,9.7909,Violence against civilians,3
Tunisia,33.9843,8.0701,Riots,26
Tunisia,34.4322,8.7905,Explosions/Remote violence,5
Tunisia,34.4322,8.7905,Riots,171
Tunisia,34.4322,8.7905,Violence against civilians,4
Tunisia,34.7233,10.3359,Riots,96
Tunisia,34.7233,10.3359,Violence against civilians,7
Tunisia,34.8819,9.5266,Explosions/Remote violence,7
Tunisia,34.8819,9.5266,Riots,160
Tunisia,34.8819,9.5266,Violence against civilians,9
Tunisia,35.2089,8.8554,Explosions/Remote violence,161
Tunisia,35.2089,8.8554,Riots,187
Tunisia,35.2089,8.8554,Violence against civilians,34
Tunisia,35.3431,10.6025,Riots,54
Tunisia,35.3431,10.6025,Violence against civilians,1
Tunisia,35.5795,9.8353,Explosions/Remote violence,1
Tunisia,35.5795,9.8353,Riots,134
Tunisia,35.5795,9.8353,Violence against civilians,6
Tunisia,35.6073,10.7878,Riots,29
Tunisia,35.6073,10.7878,Violence against civilians,2
Tunisia,35.8942,10.3978,Explosions/Remote violence,1
Tunisia,35.8942,10.3978,Riots,84
Tunisia,35.8942,10.3978,Violence against civilians,7
Tunisia,35.9715,9.3577,Riots,52
Tunisia,35.9715,9.3577,Violence against civilians,4
Tunisia,36.0359,8.725,Explosions/Remote violence,30
Tunisia,36.0359,8.725,Riots,33
Tunisia,36.0359,8.725,Violence against civilians,9
Tunisia,36.332,10.0454,Explosions/Remote violence,1
Tunisia,36.332,10.0454,Riots,8
Tunisia,36.332,10.0454,Violence against civilians,1
Tunisia,36.6258,10.2096,Riots,21
Tunisia,36.6258,10.2096,Violence against civilians,3
Tunisia,36.678,8.7533,Explosions/Remote violence,2
Tunisia,36.678,8.7533,Riots,42
Tunisia,36.678,8.7533,Violence against civilians,8
Tunisia,36.7204,10.7024,Riots,58
Tunisia,36.7204,10.7024,Violence against civilians,6
Tunisia,36.7459,9.2027,Explosions/Remote violence,1
Tunisia,36.7459,9.2027,Riots,30
Tunisia,36.7658,9.8304,Explosions/Remote violence,1
Tunisia,36.7658,9.8304,Riots,53
Tunisia,36.7658,9.8304,Violence against civilians,5
Tunisia,36.8177,10.2125,Explosions/Remote violence,12
Tunisia,36.8177,10.2125,Riots,205
Tunisia,36.8177,10.2125,Violence against civilians,49
Tunisia,36.9704,10.1217,Riots,41
Tunisia,36.9704,10.1217,Violence against civilians,4
Tunisia,37.0363,9.6395,Riots,38
Tunisia,37.0363,9.6395,Violence against civilians,2
Uganda,-1.3351,30.0366,Riots,50
Uganda,-1.3351,30.0366,Violence against civilians,19
Uganda,-1.199,29.6701,Riots,40
Uganda,-1.199,29.6701,Violence against civilians,24
Uganda,-1.174,29.8998,Riots,19
Uganda,-1.174,29.8998,Violence against civilians,3
Uganda,-1.1468,30.0546,Riots,11
Uganda,-1.1468,30.0546,Violence against civilians,8
Uganda,-0.9565,30.3,Riots,9
Uganda,-0.9565,30.3,Violence against civilians,6
Uganda,-0.8383,30.9364,Riots,11
Uganda,-0.8383,30.9364,Violence against civilians,8
Uganda,-0.7595,29.7267,Riots,12
Uganda,-0.7595,29.7267,Violence against civilians,13
Uganda,-0.7349,30.4608,Riots,5
Uganda,-0.7349,30.4608,Violence against civilians,2
Uganda,-0.726,31.3388,Riots,16
Uganda,-0.726,31.3388,Violence against civilians,4
Uganda,-0.7182,29.8962,Explosions/Remote violence,1
Uganda,-0.7182,29.8962,Riots,17
Uganda,-0.7182,29.8962,Violence against civilians,15
Uganda,-0.7154,31.6206,Riots,10
Uganda,-0.7154,31.6206,Violence against civilians,12
Uganda,-0.6091,30.0078,Riots,6
Uganda,-0.5946,30.3727,Riots,13
Uganda,-0.5946,30.3727,Violence against civilians,2
Uganda,-0.4875,30.6276,Explosions/Remote violence,4
Uganda,-0.4875,30.6276,Riots,38
Uganda,-0.4875,30.6276,Violence against civilians,11
Uganda,-0.4754,30.171,Explosions/Remote violence,1
Uganda,-0.4754,30.171,Riots,11
Uganda,-0.4754,30.171,Violence against civilians,7
Uganda,-0.4487,31.7771,Riots,38
Uganda,-0.4487,31.7771,Violence against civilians,31
Uganda,-0.4469,31.3998,Explosions/Remote violence,1
Uganda,-0.4469,31.3998,Riots,14
Uganda,-0.4469,31.3998,Violence against civilians,10
Uganda,-0.327,30.8731,Riots,2
Uganda,-0.327,30.8731,Violence against civilians,1
Uganda,-0.3267,32.5905,Riots,7
Uganda,-0.3267,32.5905,Violence against civilians,5
Uganda,-0.323,30.3481,Riots,3
Uganda,-0.2623,31.1844,Riots,6
Uganda,-0.2623,31.1844,Violence against civilians,1
Uganda,-0.2614,30.0512,Riots,2
Uganda,-0.2614,30.0512,Violence against civilians,3
Uganda,-0.1285,31.6237,Riots,7
Uganda,-0.1285,31.6237,Violence against civilians,8
Uganda,-0.0997,31.8146,Riots,11
Uganda,-0.0997,31.8146,Violence against civilians,6
Uganda,-0.0619,30.4922,Riots,13
Uganda,-0.0619,30.4922,Violence against civilians,2
Uganda,-0.0553,31.3741,Riots,24
Uganda,-0.0553,31.3741,Violence against civilians,7
Uganda,0.0138,30.3243,Riots,1
Uganda,0.0138,30.3243,Violence against civilians,1
Uganda,0.0236,30.7524,Riots,3
Uganda,0.1365,30.0091,Explosions/Remote violence,1
Uganda,0.1365,30.0091,Riots,22
Uganda,0.1365,30.0091,Violence against civilians,56
Uganda,0.1388,32.2629,Explosions/Remote violence,2
Uganda,0.1388,32.2629,Riots,13
Uganda,0.1388,32.2629,Violence against civilians,11
Uganda,0.1617,32.136,Explosions/Remote violence,1
Uganda,0.1617,32.136,Riots,3
Uganda,0.1617,32.136,Violence against civilians,1
Uganda,0.1949,33.2918,Riots,1
Uganda,0.1949,33.2918,Violence against civilians,4
Uganda,0.2027,31.7374,Riots,4
Uganda,0.2027,31.7374,Violence against civilians,6
Uganda,0.2879,32.4783,Explosions/Remote violence,3
Uganda,0.2879,32.4783,Riots,120
Uganda,0.2879,32.4783,Violence against civilians,89
Uganda,0.3107,33.0145,Riots,18
Uganda,0.3107,33.0145,Violence against civilians,14
Uganda,0.315,33.8262,Riots,4
Uganda,0.315,33.8262,Violence against civilians,4
Uganda,0.3155,32.5913,Explosions/Remote violence,39
Uganda,0.3155,32.5913,Riots,279
Uganda,0.3155,32.5913,Violence against civilians,277
Uganda,0.3344,30.6135,Riots,3
Uganda,0.3344,30.6135,Violence against civilians,5
Uganda,0.3883,33.535,Riots,16
Uganda,0.3883,33.535,Violence against civilians,4
Uganda,0.4077,34.0157,Riots,24
Uganda,0.4077,34.0157,Violence against civilians,7
Uganda,0.4533,32.0776,Riots,18
Uganda,0.4533,32.0776,Violence against civilians,13
Uganda,0.4682,32.8131,Riots,53
Uganda,0.4682,32.8131,Violence against civilians,35
Uganda,0.4782,31.0006,Riots,3
Uganda,0.4782,31.0006,Violence against civilians,3
Uganda,0.4798,30.2018,Riots,6
Uganda,0.4798,30.2018,Violence against civilians,7
Uganda,0.514,31.4115,Explosions/Remote violence,1
Uganda,0.514,31.4115,Riots,7
Uganda,0.514,31.4115,Violence against civilians,4
Uganda,0.5221,33.7753,Riots,13
Uganda,0.5221,33.7753,Violence against civilians,7
Uganda,0.5306,31.7629,Riots,7
Uganda,0.5306,31.7629,Violence against civilians,6
Uganda,0.5549,33.2173,Explosions/Remote violence,2
Uganda,0.5549,33.2173,Riots,83
Uganda,0.5549,33.2173,Violence against civilians,35
Uganda,0.6213,30.268,Riots,21
Uganda,0.6213,30.268,Violence against civilians,41
Uganda,0.6221,33.6157,Riots,11
Uganda,0.6221,33.6157,Violence against civilians,1
Uganda,0.6427,30.6587,Riots,2
Uganda,0.6427,30.6587,Violence against civilians,7
Uganda,0.6464,30.0419,Explosions/Remote violence,3
Uganda,0.6464,30.0419,Riots,5
Uganda,0.6464,30.0419,Violence against civilians,68
Uganda,0.7223,33.5016,Riots,18
Uganda,0.7223,33.5016,Violence against civilians,5
Uganda,0.7388,34.1028,Riots,23
Uganda,0.7388,34.1028,Violence against civilians,11
Uganda,0.8184,33.3276,Riots,5
Uganda,0.8184,33.3276,Violence against civilians,2
Uganda,0.821,31.0267,Riots,3
Uganda,0.821,31.0267,Violence against civilians,7
Uganda,0.8457,32.6029,Riots,52
Uganda,0.8457,32.6029,Violence against civilians,21
Uganda,0.8549,31.9293,Riots,3
Uganda,0.8549,31.9293,Violence against civilians,3
Uganda,0.8633,34.3831,Riots,7
Uganda,0.8633,34.3831,Violence against civilians,3
Uganda,0.8658,33.8851,Riots,9
Uganda,0.8658,33.8851,Violence against civilians,4
Uganda,0.8826,34.2698,Riots,3
Uganda,0.8826,34.2698,Violence against civilians,2
Uganda,0.8868,33.6664,Riots,4
Uganda,0.8868,33.6664,Violence against civilians,1
Uganda,0.9398,33.1279,Riots,16
Uganda,0.9398,33.1279,Violence against civilians,6
Uganda,0.9606,31.2908,Riots,12
Uganda,0.9606,31.2908,Violence against civilians,7
Uganda,0.9898,32.8623,Riots,23
Uganda,0.9898,32.8623,Violence against civilians,6
Uganda,0.99,30.3872,Riots,2
Uganda,0.99,30.3872,Violence against civilians,9
Uganda,1.0002,32.1766,Explosions/Remote violence,5
Uganda,1.0002,32.1766,Riots,24
Uganda,1.0002,32.1766,Violence against civilians,10
Uganda,1.0019,34.197,Riots,40
Uganda,1.0019,34.197,Violence against civilians,16
Uganda,1.0199,30.8322,Riots,9
Uganda,1.0199,30.8322,Violence against civilians,4
Uganda,1.0265,34.3908,Explosions/Remote violence,1
Uganda,1.0265,34.3908,Riots,4
Uganda,1.0265,34.3908,Violence against civilians,24
Uganda,1.0555,33.8057,Explosions/Remote violence,1
Uganda,1.0555,33.8057,Riots,8
Uganda,1.0555,33.8057,Violence against civilians,2
Uganda,1.0643,34.0051,Riots,7
Uganda,1.0643,34.0051,Violence against civilians,3
Uganda,1.0798,33.4822,Riots,9
Uganda,1.0798,33.4822,Violence against civilians,2
Uganda,1.0906,31.6821,Riots,5
Uganda,1.0906,31.6821,Violence against civilians,3
Uganda,1.1717,34.0596,Riots,3
Uganda,1.188,34.2919,Riots,15
Uganda,1.188,34.2919,Violence against civilians,6
Uganda,1.2175,33.6913,Riots,12
Uganda,1.2175,33.6913,Violence against civilians,1
Uganda,1.2328,33.1765,Riots,6
Uganda,1.2328,33.1765,Violence against civilians,6
Uganda,1.2699,34.6981,Explosions/Remote violence,1
Uganda,1.2699,34.6981,Riots,14
Uganda,1.2699,34.6981,Violence against civilians,9
Uganda,1.3084,31.0011,Explosions/Remote violence,1
Uganda,1.3084,31.0011,Riots,16
Uganda,1.3084,31.0011,Violence against civilians,18
Uganda,1.3157,32.4908,Explosions/Remote violence,1
Uganda,1.3157,32.4908,Riots,6
Uganda,1.3157,32.4908,Violence against civilians,7
Uganda,1.3283,34.407,Riots,4
Uganda,1.3283,34.407,Violence against civilians,4
Uganda,1.3485,34.2787,Violence against civilians,9
Uganda,1.3507,34.561,Explosions/Remote violence,1
Uganda,1.3507,34.561,Riots,3
Uganda,1.3507,34.561,Violence against civilians,10
Uganda,1.3693,34.142,Riots,8
Uganda,1.3693,34.142,Violence against civilians,5
Uganda,1.4538,33.9227,Explosions/Remote violence,1
Uganda,1.4538,33.9227,Riots,6
Uganda,1.4538,33.9227,Violence against civilians,2
Uganda,1.492,33.3585,Riots,9
Uganda,1.492,33.3585,Violence against civilians,1
Uganda,1.4962,33.7737,Explosions/Remote violence,1
Uganda,1.4962,33.7737,Riots,3
Uganda,1.5638,31.1495,Riots,43
Uganda,1.5638,31.1495,Violence against civilians,33
