REGION,EVENT_TYPE,SUB_EVENT_TYPE,EVENTS,POPULATION_EXPOSURE,DISORDER_TYPE
North America,Protests,Peaceful protest,8,31895.0,Demonstrations
North America,Protests,Peaceful protest,6,39110.0,Demonstrations
North America,Protests,Peaceful protest,10,38929.0,Demonstrations
North America,Protests,Peaceful protest,3,19609.0,Demonstrations
North America,Protests,Peaceful protest,1,13074.0,Demonstrations
North America,Protests,Peaceful protest,2,3555.0,Demonstrations
North America,Protests,Peaceful protest,1,1365.0,Demonstrations
North America,Protests,Peaceful protest,1,1365.0,Demonstrations
North America,Protests,Peaceful protest,1,5979.0,Demonstrations
North America,Protests,Peaceful protest,2,7488.0,Demonstrations
North America,Protests,Peaceful protest,3,18260.0,Demonstrations
North America,Protests,Peaceful protest,1,7571.0,Demonstrations
North America,Protests,Peaceful protest,5,27567.0,Demonstrations
North America,Protests,Peaceful protest,6,22321.0,Demonstrations
North America,Protests,Peaceful protest,2,8545.0,Demonstrations
North America,Protests,Peaceful protest,3,20686.0,Demonstrations
North America,Protests,Peaceful protest,5,12571.0,Demonstrations
North America,Protests,Peaceful protest,5,19892.0,Demonstrations
North America,Protests,Peaceful protest,1,7601.0,Demonstrations
North America,Protests,Peaceful protest,1,2190.0,Demonstrations
North America,Protests,Peaceful protest,3,7977.0,Demonstrations
North America,Protests,Peaceful protest,1,7571.0,Demonstrations
North America,Protests,Peaceful protest,4,28223.0,Demonstrations
North America,Protests,Peaceful protest,3,21090.0,Demonstrations
North America,Protests,Peaceful protest,6,34136.0,Demonstrations
North America,Protests,Peaceful protest,1,1089.0,Demonstrations
North America,Protests,Peaceful protest,1,11720.0,Demonstrations
North America,Protests,Peaceful protest,1,1372.0,Demonstrations
North America,Protests,Peaceful protest,2,6304.0,Demonstrations
North America,Protests,Peaceful protest,3,9682.0,Demonstrations
North America,Protests,Peaceful protest,8,43536.0,Demonstrations
North America,Protests,Peaceful protest,5,18886.0,Demonstrations
North America,Protests,Peaceful protest,2,7830.0,Demonstrations
North America,Protests,Peaceful protest,4,9012.0,Demonstrations
North America,Protests,Peaceful protest,4,21248.0,Demonstrations
North America,Protests,Peaceful protest,4,7830.0,Demonstrations
North America,Protests,Peaceful protest,11,50097.0,Demonstrations
North America,Protests,Peaceful protest,1,1372.0,Demonstrations
North America,Protests,Peaceful protest,3,9012.0,Demonstrations
North America,Protests,Peaceful protest,3,4552.0,Demonstrations
North America,Protests,Peaceful protest,4,15432.0,Demonstrations
North America,Protests,Peaceful protest,1,1372.0,Demonstrations
North America,Protests,Peaceful protest,6,28193.0,Demonstrations
North America,Protests,Peaceful protest,6,20246.0,Demonstrations
North America,Protests,Peaceful protest,4,15470.0,Demonstrations
North America,Protests,Peaceful protest,1,285.0,Demonstrations
North America,Protests,Peaceful protest,5,16125.0,Demonstrations
North America,Protests,Peaceful protest,8,17798.0,Demonstrations
North America,Protests,Peaceful protest,3,2027.0,Demonstrations
North America,Protests,Peaceful protest,5,3307.0,Demonstrations
North America,Protests,Peaceful protest,2,9012.0,Demonstrations
North America,Protests,Peaceful protest,2,5817.0,Demonstrations
North America,Protests,Peaceful protest,6,40068.0,Demonstrations
North America,Protests,Peaceful protest,1,1574.0,Demonstrations
North America,Protests,Peaceful protest,1,7640.0,Demonstrations
North America,Protests,Peaceful protest,2,1372.0,Demonstrations
North America,Protests,Peaceful protest,3,13151.0,Demonstrations
North America,Protests,Peaceful protest,2,1372.0,Demonstrations
North America,Protests,Peaceful protest,3,22130.0,Demonstrations
North America,Protests,Peaceful protest,1,1372.0,Demonstrations
North America,Protests,Peaceful protest,1,6059.0,Demonstrations
North America,Protests,Peaceful protest,3,30149.0,Demonstrations
North America,Protests,Peaceful protest,3,13458.0,Demonstrations
North America,Protests,Peaceful protest,3,1659.0,Demonstrations
North America,Protests,Peaceful protest,4,37232.0,Demonstrations
North America,Protests,Peaceful protest,4,6355.0,Demonstrations
North America,Protests,Peaceful protest,12,40898.0,Demonstrations
North America,Protests,Peaceful protest,3,12755.0,Demonstrations
North America,Protests,Peaceful protest,6,9910.0,Demonstrations
North America,Protests,Peaceful protest,2,7640.0,Demonstrations
North America,Protests,Peaceful protest,3,13629.0,Demonstrations
North America,Protests,Peaceful protest,7,37953.0,Demonstrations
North America,Protests,Peaceful protest,3,9012.0,Demonstrations
North America,Protests,Peaceful protest,7,36135.0,Demonstrations
North America,Protests,Peaceful protest,5,27444.0,Demonstrations
North America,Protests,Peaceful protest,6,30785.0,Demonstrations
North America,Protests,Peaceful protest,3,13151.0,Demonstrations
North America,Protests,Peaceful protest,2,23134.0,Demonstrations
North America,Protests,Peaceful protest,4,9961.0,Demonstrations
North America,Protests,Peaceful protest,5,21959.0,Demonstrations
North America,Protests,Peaceful protest,7,25914.0,Demonstrations
North America,Protests,Peaceful protest,2,13151.0,Demonstrations
North America,Protests,Peaceful protest,9,13734.0,Demonstrations
North America,Protests,Peaceful protest,13,36634.0,Demonstrations
North America,Protests,Peaceful protest,9,49386.0,Demonstrations
North America,Protests,Peaceful protest,8,16692.0,Demonstrations
North America,Protests,Peaceful protest,4,30222.0,Demonstrations
North America,Protests,Peaceful protest,7,19462.0,Demonstrations
North America,Protests,Peaceful protest,5,20791.0,Demonstrations
North America,Protests,Peaceful protest,5,23165.0,Demonstrations
North America,Protests,Peaceful protest,4,25513.0,Demonstrations
North America,Protests,Peaceful protest,15,67056.0,Demonstrations
North America,Protests,Peaceful protest,9,11431.0,Demonstrations
North America,Protests,Peaceful protest,10,23573.0,Demonstrations
North America,Protests,Peaceful protest,17,50840.0,Demonstrations
North America,Protests,Peaceful protest,6,11287.0,Demonstrations
North America,Protests,Peaceful protest,10,41038.0,Demonstrations
North America,Protests,Peaceful protest,9,40065.0,Demonstrations
North America,Protests,Peaceful protest,2,13151.0,Demonstrations
North America,Protests,Peaceful protest,5,10949.0,Demonstrations
North America,Protests,Peaceful protest,1,1386.0,Demonstrations
North America,Protests,Peaceful protest,2,4026.0,Demonstrations
North America,Protests,Peaceful protest,5,20175.0,Demonstrations
North America,Protests,Peaceful protest,1,9431.0,Demonstrations
North America,Protests,Peaceful protest,1,1372.0,Demonstrations
North America,Protests,Peaceful protest,2,8089.0,Demonstrations
North America,Protests,Peaceful protest,3,9012.0,Demonstrations
North America,Protests,Peaceful protest,1,2654.0,Demonstrations
North America,Protests,Peaceful protest,2,13151.0,Demonstrations
North America,Protests,Peaceful protest,3,14784.0,Demonstrations
North America,Protests,Peaceful protest,2,7640.0,Demonstrations
North America,Protests,Peaceful protest,7,28450.0,Demonstrations
North America,Protests,Peaceful protest,7,38768.0,Demonstrations
North America,Protests,Peaceful protest,6,25578.0,Demonstrations
North America,Protests,Peaceful protest,8,30253.0,Demonstrations
North America,Protests,Peaceful protest,6,29761.0,Demonstrations
North America,Protests,Peaceful protest,6,17342.0,Demonstrations
North America,Protests,Peaceful protest,4,7950.0,Demonstrations
North America,Protests,Peaceful protest,4,21697.0,Demonstrations
North America,Protests,Peaceful protest,3,20780.0,Demonstrations
North America,Protests,Peaceful protest,5,20872.0,Demonstrations
North America,Protests,Peaceful protest,3,25243.0,Demonstrations
North America,Protests,Peaceful protest,5,28437.0,Demonstrations
North America,Protests,Peaceful protest,3,9012.0,Demonstrations
North America,Protests,Peaceful protest,3,17027.0,Demonstrations
North America,Protests,Peaceful protest,5,5238.0,Demonstrations
North America,Protests,Peaceful protest,4,9775.0,Demonstrations
North America,Protests,Peaceful protest,3,10997.0,Demonstrations
North America,Protests,Peaceful protest,3,21416.0,Demonstrations
North America,Protests,Peaceful protest,3,9012.0,Demonstrations
North America,Protests,Peaceful protest,5,9621.0,Demonstrations
North America,Protests,Peaceful protest,3,13944.0,Demonstrations
North America,Protests,Peaceful protest,1,1372.0,Demonstrations
North America,Protests,Peaceful protest,4,22090.0,Demonstrations
North America,Protests,Peaceful protest,4,9621.0,Demonstrations
North America,Protests,Peaceful protest,5,18896.0,Demonstrations
North America,Protests,Peaceful protest,5,9012.0,Demonstrations
North America,Protests,Peaceful protest,9,28697.0,Demonstrations
North America,Protests,Peaceful protest,11,38778.0,Demonstrations
North America,Protests,Peaceful protest,6,20791.0,Demonstrations
North America,Protests,Peaceful protest,4,29775.0,Demonstrations
North America,Protests,Peaceful protest,10,33485.0,Demonstrations
North America,Protests,Peaceful protest,27,94480.0,Demonstrations
North America,Protests,Peaceful protest,7,30475.0,Demonstrations
North America,Protests,Peaceful protest,17,46210.0,Demonstrations
North America,Protests,Peaceful protest,12,36899.0,Demonstrations
North America,Protests,Peaceful protest,16,43529.0,Demonstrations
North America,Protests,Peaceful protest,25,84011.0,Demonstrations
North America,Protests,Peaceful protest,14,42173.0,Demonstrations
North America,Protests,Peaceful protest,3,13144.0,Demonstrations
North America,Protests,Peaceful protest,4,15213.0,Demonstrations
North America,Protests,Peaceful protest,5,32084.0,Demonstrations
North America,Protests,Peaceful protest,27,81787.0,Demonstrations
North America,Protests,Peaceful protest,1,455.0,Demonstrations
North America,Protests,Peaceful protest,2,10012.0,Demonstrations
North America,Protests,Peaceful protest,1,1372.0,Demonstrations
North America,Protests,Peaceful protest,9,46425.0,Demonstrations
North America,Protests,Peaceful protest,1,13078.0,Demonstrations
North America,Protests,Peaceful protest,6,18243.0,Demonstrations
North America,Protests,Peaceful protest,9,28400.0,Demonstrations
North America,Protests,Peaceful protest,5,22746.0,Demonstrations
North America,Protests,Peaceful protest,2,17071.0,Demonstrations
North America,Protests,Peaceful protest,7,43356.0,Demonstrations
North America,Protests,Peaceful protest,8,25544.0,Demonstrations
North America,Protests,Peaceful protest,5,11751.0,Demonstrations
North America,Protests,Peaceful protest,5,27087.0,Demonstrations
North America,Protests,Peaceful protest,13,28268.0,Demonstrations
North America,Protests,Peaceful protest,7,18243.0,Demonstrations
North America,Protests,Peaceful protest,8,21015.0,Demonstrations
North America,Protests,Peaceful protest,4,30867.0,Demonstrations
North America,Protests,Protest with intervention,2,14458.0,Demonstrations
North America,Protests,Protest with intervention,1,10723.0,Demonstrations
North America,Protests,Protest with intervention,1,1359.0,Demonstrations
North America,Protests,Protest with intervention,1,1365.0,Demonstrations
North America,Protests,Protest with intervention,1,1372.0,Demonstrations
North America,Protests,Protest with intervention,1,1372.0,Demonstrations
North America,Protests,Protest with intervention,1,13140.0,Demonstrations
North America,Protests,Protest with intervention,1,7640.0,Demonstrations
North America,Protests,Protest with intervention,1,6458.0,Demonstrations
North America,Protests,Protest with intervention,1,7640.0,Demonstrations
North America,Protests,Protest with intervention,1,9943.0,Demonstrations
North America,Protests,Protest with intervention,2,12770.0,Demonstrations
North America,Protests,Protest with intervention,3,12770.0,Demonstrations
North America,Protests,Protest with intervention,1,1479.0,Demonstrations
North America,Protests,Protest with intervention,1,7640.0,Demonstrations
North America,Protests,Protest with intervention,1,7640.0,Demonstrations
North America,Protests,Protest with intervention,1,7640.0,Demonstrations
North America,Protests,Protest with intervention,1,1372.0,Demonstrations
North America,Riots,Mob violence,1,40758.0,Political violence
North America,Riots,Mob violence,1,6385.0,Political violence
North America,Riots,Mob violence,1,14136.0,Political violence
North America,Riots,Violent demonstration,1,28638.0,Demonstrations
North America,Riots,Violent demonstration,1,37292.0,Demonstrations
North America,Riots,Violent demonstration,2,43167.0,Demonstrations
North America,Riots,Violent demonstration,1,2291.0,Demonstrations
North America,Riots,Violent demonstration,2,60290.0,Demonstrations
North America,Riots,Violent demonstration,1,19830.0,Demonstrations
North America,Riots,Violent demonstration,1,40964.0,Demonstrations
North America,Violence against civilians,Attack,1,147933.0,Political violence
