WEEK,COUNTRY,ADMIN1,EVENT_TYPE,SUB_EVENT_TYPE,EVENTS,FATALITIES,POPULATION_EXPOSURE,DISORDER_TYPE,WEEK_RATIO
03/30/2024,Israel,HaMerkaz,Battles,Armed clash,1,1,7768.0,Political violence,0.00012873326467559217
07/13/2024,Israel,HaMerkaz,Battles,Armed clash,1,2,14528.0,Political violence,0.00013766519823788548
08/10/2024,Israel,HaMerkaz,Battles,Armed clash,1,0,6043.0,Political violence,0.0
08/24/2024,Israel,HaMerkaz,Battles,Armed clash,1,0,6043.0,Political violence,0.0
07/19/2025,Israel,HaMerkaz,Battles,Armed clash,1,0,24743.0,Political violence,0.0
10/26/2024,Israel,HaMerkaz,Explosions/Remote violence,Air/drone strike,1,0,14879.0,Political violence,0.0
11/02/2024,Israel,HaMerkaz,Explosions/Remote violence,Air/drone strike,1,0,18412.0,Political violence,0.0
12/07/2024,Israel,HaMerkaz,Explosions/Remote violence,Air/drone strike,1,0,47213.0,Political violence,0.0
06/22/2024,Israel,HaMerkaz,Explosions/Remote violence,Remote explosive/landmine/IED,2,0,4092.0,Political violence,0.0
04/25/2020,Israel,HaMerkaz,Explosions/Remote violence,Shelling/artillery/missile attack,1,0,46433.0,Political violence,0.0
05/08/2021,Israel,HaMerkaz,Explosions/Remote violence,Shelling/artillery/missile attack,9,5,517642.0,Political violence,1.0732428117416198e-06
05/15/2021,Israel,HaMerkaz,Explosions/Remote violence,Shelling/artillery/missile attack,4,0,202207.0,Political violence,0.0
05/06/2023,Israel,HaMerkaz,Explosions/Remote violence,Shelling/artillery/missile attack,3,1,312492.0,Political violence,1.066693974032402e-06
05/13/2023,Israel,HaMerkaz,Explosions/Remote violence,Shelling/artillery/missile attack,1,0,159407.0,Political violence,0.0
10/07/2023,Israel,HaMerkaz,Explosions/Remote violence,Shelling/artillery/missile attack,20,1,525852.0,Political violence,9.508378783383918e-08
10/14/2023,Israel,HaMerkaz,Explosions/Remote violence,Shelling/artillery/missile attack,9,0,435218.0,Political violence,0.0
10/21/2023,Israel,HaMerkaz,Explosions/Remote violence,Shelling/artillery/missile attack,11,0,492239.0,Political violence,0.0
10/28/2023,Israel,HaMerkaz,Explosions/Remote violence,Shelling/artillery/missile attack,14,0,351890.0,Political violence,0.0
11/04/2023,Israel,HaMerkaz,Explosions/Remote violence,Shelling/artillery/missile attack,11,0,376670.0,Political violence,0.0
11/11/2023,Israel,HaMerkaz,Explosions/Remote violence,Shelling/artillery/missile attack,4,0,358089.0,Political violence,0.0
11/18/2023,Israel,HaMerkaz,Explosions/Remote violence,Shelling/artillery/missile attack,1,0,159407.0,Political violence,0.0
12/09/2023,Israel,HaMerkaz,Explosions/Remote violence,Shelling/artillery/missile attack,2,0,159407.0,Political violence,0.0
12/16/2023,Israel,HaMerkaz,Explosions/Remote violence,Shelling/artillery/missile attack,7,0,266866.0,Political violence,0.0
12/30/2023,Israel,HaMerkaz,Explosions/Remote violence,Shelling/artillery/missile attack,3,0,210761.0,Political violence,0.0
01/06/2024,Israel,HaMerkaz,Explosions/Remote violence,Shelling/artillery/missile attack,1,0,159407.0,Political violence,0.0
01/27/2024,Israel,HaMerkaz,Explosions/Remote violence,Shelling/artillery/missile attack,3,0,252955.0,Political violence,0.0
05/25/2024,Israel,HaMerkaz,Explosions/Remote violence,Shelling/artillery/missile attack,4,0,233272.0,Political violence,0.0
08/03/2024,Israel,HaMerkaz,Explosions/Remote violence,Shelling/artillery/missile attack,1,0,40397.0,Political violence,0.0
08/24/2024,Israel,HaMerkaz,Explosions/Remote violence,Shelling/artillery/missile attack,1,0,159407.0,Political violence,0.0
09/14/2024,Israel,HaMerkaz,Explosions/Remote violence,Shelling/artillery/missile attack,3,0,81640.0,Political violence,0.0
09/28/2024,Israel,HaMerkaz,Explosions/Remote violence,Shelling/artillery/missile attack,5,0,163242.0,Political violence,0.0
10/05/2024,Israel,HaMerkaz,Explosions/Remote violence,Shelling/artillery/missile attack,1,0,13389.0,Political violence,0.0
10/12/2024,Israel,HaMerkaz,Explosions/Remote violence,Shelling/artillery/missile attack,4,0,134842.0,Political violence,0.0
10/19/2024,Israel,HaMerkaz,Explosions/Remote violence,Shelling/artillery/missile attack,1,0,56105.0,Political violence,0.0
11/02/2024,Israel,HaMerkaz,Explosions/Remote violence,Shelling/artillery/missile attack,6,0,372843.0,Political violence,0.0
11/09/2024,Israel,HaMerkaz,Explosions/Remote violence,Shelling/artillery/missile attack,2,0,70984.0,Political violence,0.0
11/16/2024,Israel,HaMerkaz,Explosions/Remote violence,Shelling/artillery/missile attack,3,0,91138.0,Political violence,0.0
11/23/2024,Israel,HaMerkaz,Explosions/Remote violence,Shelling/artillery/missile attack,3,0,142328.0,Political violence,0.0
12/14/2024,Israel,HaMerkaz,Explosions/Remote violence,Shelling/artillery/missile attack,1,0,64103.0,Political violence,0.0
12/21/2024,Israel,HaMerkaz,Explosions/Remote violence,Shelling/artillery/missile attack,1,0,32764.0,Political violence,0.0
04/05/2025,Israel,HaMerkaz,Explosions/Remote violence,Shelling/artillery/missile attack,1,0,40397.0,Political violence,0.0
05/03/2025,Israel,HaMerkaz,Explosions/Remote violence,Shelling/artillery/missile attack,1,0,49053.0,Political violence,0.0
06/14/2025,Israel,HaMerkaz,Explosions/Remote violence,Shelling/artillery/missile attack,11,8,566239.0,Political violence,1.284391797938198e-06
06/21/2025,Israel,HaMerkaz,Explosions/Remote violence,Shelling/artillery/missile attack,4,0,201939.0,Political violence,0.0
08/16/2025,Israel,HaMerkaz,Explosions/Remote violence,Shelling/artillery/missile attack,1,0,29853.0,Political violence,0.0
08/01/2020,Israel,HaMerkaz,Protests,Excessive force against protesters,1,0,18173.0,Political violence; Demonstrations,0.0
10/14/2023,Israel,HaMerkaz,Protests,Excessive force against protesters,1,0,12960.0,Political violence; Demonstrations,0.0
11/07/2020,Israel,HaMerkaz,Riots,Mob violence,1,0,72827.0,Political violence,0.0
02/06/2021,Israel,HaMerkaz,Riots,Mob violence,1,0,44485.0,Political violence,0.0
03/06/2021,Israel,HaMerkaz,Riots,Mob violence,1,0,54866.0,Political violence,0.0
04/10/2021,Israel,HaMerkaz,Riots,Mob violence,1,0,74635.0,Political violence,0.0
04/17/2021,Israel,HaMerkaz,Riots,Mob violence,1,0,61542.0,Political violence,0.0
05/08/2021,Israel,HaMerkaz,Riots,Mob violence,8,1,137046.0,Political violence,9.121025057280038e-07
05/15/2021,Israel,HaMerkaz,Riots,Mob violence,4,0,149135.0,Political violence,0.0
05/22/2021,Israel,HaMerkaz,Riots,Mob violence,1,0,52145.0,Political violence,0.0
06/05/2021,Israel,HaMerkaz,Riots,Mob violence,2,0,52145.0,Political violence,0.0
06/12/2021,Israel,HaMerkaz,Riots,Mob violence,1,0,52145.0,Political violence,0.0
06/19/2021,Israel,HaMerkaz,Riots,Mob violence,1,0,52145.0,Political violence,0.0
08/14/2021,Israel,HaMerkaz,Riots,Mob violence,1,0,74635.0,Political violence,0.0
09/11/2021,Israel,HaMerkaz,Riots,Mob violence,2,0,52145.0,Political violence,0.0
09/25/2021,Israel,HaMerkaz,Riots,Mob violence,1,0,23359.0,Political violence,0.0
12/04/2021,Israel,HaMerkaz,Riots,Mob violence,1,0,38518.0,Political violence,0.0
12/25/2021,Israel,HaMerkaz,Riots,Mob violence,1,0,5092.0,Political violence,0.0
01/01/2022,Israel,HaMerkaz,Riots,Mob violence,1,0,52956.0,Political violence,0.0
02/05/2022,Israel,HaMerkaz,Riots,Mob violence,1,0,23732.0,Political violence,0.0
03/05/2022,Israel,HaMerkaz,Riots,Mob violence,1,0,16442.0,Political violence,0.0
03/12/2022,Israel,HaMerkaz,Riots,Mob violence,1,0,62498.0,Political violence,0.0
05/14/2022,Israel,HaMerkaz,Riots,Mob violence,1,0,34706.0,Political violence,0.0
05/21/2022,Israel,HaMerkaz,Riots,Mob violence,1,0,52956.0,Political violence,0.0
06/11/2022,Israel,HaMerkaz,Riots,Mob violence,1,0,52956.0,Political violence,0.0
07/02/2022,Israel,HaMerkaz,Riots,Mob violence,1,0,34706.0,Political violence,0.0
08/13/2022,Israel,HaMerkaz,Riots,Mob violence,1,0,86668.0,Political violence,0.0
09/17/2022,Israel,HaMerkaz,Riots,Mob violence,1,0,34706.0,Political violence,0.0
11/05/2022,Israel,HaMerkaz,Riots,Mob violence,1,0,41817.0,Political violence,0.0
01/14/2023,Israel,HaMerkaz,Riots,Mob violence,1,0,53754.0,Political violence,0.0
01/28/2023,Israel,HaMerkaz,Riots,Mob violence,1,0,42447.0,Political violence,0.0
04/01/2023,Israel,HaMerkaz,Riots,Mob violence,1,0,24100.0,Political violence,0.0
09/30/2023,Israel,HaMerkaz,Riots,Mob violence,1,1,45857.0,Political violence,2.180692151688946e-05
10/14/2023,Israel,HaMerkaz,Riots,Mob violence,1,0,88659.0,Political violence,0.0
10/28/2023,Israel,HaMerkaz,Riots,Mob violence,1,0,45857.0,Political violence,0.0
01/04/2020,Israel,HaMerkaz,Riots,Violent demonstration,1,0,85221.0,Demonstrations,0.0
03/07/2020,Israel,HaMerkaz,Riots,Violent demonstration,1,0,15090.0,Demonstrations,0.0
11/28/2020,Israel,HaMerkaz,Riots,Violent demonstration,1,0,34005.0,Demonstrations,0.0
01/30/2021,Israel,HaMerkaz,Riots,Violent demonstration,1,0,84751.0,Demonstrations,0.0
05/08/2021,Israel,HaMerkaz,Riots,Violent demonstration,9,1,215775.0,Demonstrations,5.149396876890794e-07
05/15/2021,Israel,HaMerkaz,Riots,Violent demonstration,2,0,102088.0,Demonstrations,0.0
07/24/2021,Israel,HaMerkaz,Riots,Violent demonstration,3,0,99861.0,Demonstrations,0.0
09/11/2021,Israel,HaMerkaz,Riots,Violent demonstration,1,0,52145.0,Demonstrations,0.0
04/30/2022,Israel,HaMerkaz,Riots,Violent demonstration,1,0,52956.0,Demonstrations,0.0
05/07/2022,Israel,HaMerkaz,Riots,Violent demonstration,1,0,16610.0,Demonstrations,0.0
11/12/2022,Israel,HaMerkaz,Riots,Violent demonstration,1,0,86668.0,Demonstrations,0.0
03/11/2023,Israel,HaMerkaz,Riots,Violent demonstration,1,0,37709.0,Demonstrations,0.0
03/18/2023,Israel,HaMerkaz,Riots,Violent demonstration,2,0,105971.0,Demonstrations,0.0
03/25/2023,Israel,HaMerkaz,Riots,Violent demonstration,1,0,39706.0,Demonstrations,0.0
04/08/2023,Israel,HaMerkaz,Riots,Violent demonstration,1,0,63440.0,Demonstrations,0.0
04/22/2023,Israel,HaMerkaz,Riots,Violent demonstration,1,0,56558.0,Demonstrations,0.0
04/29/2023,Israel,HaMerkaz,Riots,Violent demonstration,2,0,119998.0,Demonstrations,0.0
06/24/2023,Israel,HaMerkaz,Riots,Violent demonstration,2,0,53622.0,Demonstrations,0.0
07/01/2023,Israel,HaMerkaz,Riots,Violent demonstration,4,0,60378.0,Demonstrations,0.0
07/08/2023,Israel,HaMerkaz,Riots,Violent demonstration,2,0,28536.0,Demonstrations,0.0
09/02/2023,Israel,HaMerkaz,Riots,Violent demonstration,1,0,39706.0,Demonstrations,0.0
09/09/2023,Israel,HaMerkaz,Riots,Violent demonstration,1,0,35229.0,Demonstrations,0.0
09/23/2023,Israel,HaMerkaz,Riots,Violent demonstration,1,0,45857.0,Demonstrations,0.0
03/02/2024,Israel,HaMerkaz,Riots,Violent demonstration,1,0,5582.0,Demonstrations,0.0
04/13/2024,Israel,HaMerkaz,Riots,Violent demonstration,1,0,1636.0,Demonstrations,0.0
05/04/2024,Israel,HaMerkaz,Riots,Violent demonstration,1,0,35229.0,Demonstrations,0.0
05/11/2024,Israel,HaMerkaz,Riots,Violent demonstration,1,0,56558.0,Demonstrations,0.0
06/22/2024,Israel,HaMerkaz,Riots,Violent demonstration,1,0,12595.0,Demonstrations,0.0
06/29/2024,Israel,HaMerkaz,Riots,Violent demonstration,1,0,7927.0,Demonstrations,0.0
07/27/2024,Israel,HaMerkaz,Riots,Violent demonstration,1,0,18393.0,Demonstrations,0.0
09/21/2024,Israel,HaMerkaz,Riots,Violent demonstration,2,0,96108.0,Demonstrations,0.0
11/02/2024,Israel,HaMerkaz,Riots,Violent demonstration,2,0,20341.0,Demonstrations,0.0
01/18/2025,Israel,HaMerkaz,Riots,Violent demonstration,1,0,24100.0,Demonstrations,0.0
03/01/2025,Israel,HaMerkaz,Riots,Violent demonstration,1,0,35229.0,Demonstrations,0.0
04/19/2025,Israel,HaMerkaz,Riots,Violent demonstration,1,0,11108.0,Demonstrations,0.0
04/26/2025,Israel,HaMerkaz,Riots,Violent demonstration,1,0,39706.0,Demonstrations,0.0
05/03/2025,Israel,HaMerkaz,Riots,Violent demonstration,1,0,35229.0,Demonstrations,0.0
05/17/2025,Israel,HaMerkaz,Riots,Violent demonstration,1,0,56558.0,Demonstrations,0.0
05/24/2025,Israel,HaMerkaz,Riots,Violent demonstration,1,0,33962.0,Demonstrations,0.0
05/31/2025,Israel,HaMerkaz,Riots,Violent demonstration,1,0,12965.0,Demonstrations,0.0
06/07/2025,Israel,HaMerkaz,Riots,Violent demonstration,1,0,33962.0,Demonstrations,0.0
07/19/2025,Israel,HaMerkaz,Riots,Violent demonstration,3,0,105115.0,Demonstrations,0.0
07/26/2025,Israel,HaMerkaz,Riots,Violent demonstration,1,0,90030.0,Demonstrations,0.0
08/09/2025,Israel,HaMerkaz,Riots,Violent demonstration,1,0,18393.0,Demonstrations,0.0
08/16/2025,Israel,HaMerkaz,Riots,Violent demonstration,4,0,64250.0,Demonstrations,0.0
08/23/2025,Israel,HaMerkaz,Riots,Violent demonstration,2,0,5904.0,Demonstrations,0.0
09/13/2025,Israel,HaMerkaz,Riots,Violent demonstration,1,0,18393.0,Demonstrations,0.0
10/04/2025,Israel,HaMerkaz,Riots,Violent demonstration,2,0,74951.0,Demonstrations,0.0
10/18/2025,Israel,HaMerkaz,Riots,Violent demonstration,1,0,18393.0,Demonstrations,0.0
04/25/2020,Israel,HaMerkaz,Violence against civilians,Attack,1,0,35695.0,Political violence,0.0
05/30/2020,Israel,HaMerkaz,Violence against civilians,Attack,1,0,72827.0,Political violence,0.0
08/15/2020,Israel,HaMerkaz,Violence against civilians,Attack,1,0,40180.0,Political violence,0.0
08/22/2020,Israel,HaMerkaz,Violence against civilians,Attack,1,1,114814.0,Political violence,8.709739230407442e-06
03/06/2021,Israel,HaMerkaz,Violence against civilians,Attack,1,0,17337.0,Political violence,0.0
04/24/2021,Israel,HaMerkaz,Violence against civilians,Attack,1,0,61542.0,Political violence,0.0
05/08/2021,Israel,HaMerkaz,Violence against civilians,Attack,1,0,52145.0,Political violence,0.0
05/29/2021,Israel,HaMerkaz,Violence against civilians,Attack,1,0,84751.0,Political violence,0.0
10/23/2021,Israel,HaMerkaz,Violence against civilians,Attack,1,0,23359.0,Political violence,0.0
04/02/2022,Israel,HaMerkaz,Violence against civilians,Attack,1,0,6586.0,Political violence,0.0
04/30/2022,Israel,HaMerkaz,Violence against civilians,Attack,1,3,17024.0,Political violence,0.00017622180451127819
08/20/2022,Israel,HaMerkaz,Violence against civilians,Attack,1,0,15705.0,Political violence,0.0
03/04/2023,Israel,HaMerkaz,Violence against civilians,Attack,1,0,4086.0,Political violence,0.0
04/29/2023,Israel,HaMerkaz,Violence against civilians,Attack,1,0,4086.0,Political violence,0.0
05/27/2023,Israel,HaMerkaz,Violence against civilians,Attack,1,0,4423.0,Political violence,0.0
08/05/2023,Israel,HaMerkaz,Violence against civilians,Attack,1,0,4086.0,Political violence,0.0
08/19/2023,Israel,HaMerkaz,Violence against civilians,Attack,1,0,4086.0,Political violence,0.0
09/09/2023,Israel,HaMerkaz,Violence against civilians,Attack,1,0,24100.0,Political violence,0.0
09/23/2023,Israel,HaMerkaz,Violence against civilians,Attack,1,0,4086.0,Political violence,0.0
09/30/2023,Israel,HaMerkaz,Violence against civilians,Attack,1,0,4086.0,Political violence,0.0
10/14/2023,Israel,HaMerkaz,Violence against civilians,Attack,1,0,4086.0,Political violence,0.0
10/28/2023,Israel,HaMerkaz,Violence against civilians,Attack,1,0,4086.0,Political violence,0.0
01/13/2024,Israel,HaMerkaz,Violence against civilians,Attack,1,1,52762.0,Political violence,1.8953034380804366e-05
02/10/2024,Israel,HaMerkaz,Violence against civilians,Attack,1,3,20351.0,Political violence,0.00014741290354282344
02/24/2024,Israel,HaMerkaz,Violence against civilians,Attack,1,0,4086.0,Political violence,0.0
03/30/2024,Israel,HaMerkaz,Violence against civilians,Attack,1,2,40397.0,Political violence,4.9508626878233535e-05
04/20/2024,Israel,HaMerkaz,Violence against civilians,Attack,2,1,84245.0,Political violence,5.9350703305834175e-06
05/25/2024,Israel,HaMerkaz,Violence against civilians,Attack,4,0,9408.0,Political violence,0.0
06/15/2024,Israel,HaMerkaz,Violence against civilians,Attack,1,0,4086.0,Political violence,0.0
06/22/2024,Israel,HaMerkaz,Violence against civilians,Attack,1,0,4086.0,Political violence,0.0
07/06/2024,Israel,HaMerkaz,Violence against civilians,Attack,1,0,4086.0,Political violence,0.0
07/27/2024,Israel,HaMerkaz,Violence against civilians,Attack,2,0,4086.0,Political violence,0.0
08/10/2024,Israel,HaMerkaz,Violence against civilians,Attack,1,0,4086.0,Political violence,0.0
10/12/2024,Israel,HaMerkaz,Violence against civilians,Attack,1,2,47213.0,Political violence,4.236121407239531e-05
08/22/2020,Israel,HaZafon,Battles,Armed clash,1,0,613.0,Political violence,0.0
09/18/2021,Israel,HaZafon,Battles,Armed clash,1,1,28725.0,Political violence,3.4812880765883375e-05
03/11/2023,Israel,HaZafon,Battles,Armed clash,1,1,848.0,Political violence,0.0011792452830188679
08/12/2023,Israel,HaZafon,Battles,Armed clash,1,0,1707.0,Political violence,0.0
10/07/2023,Israel,HaZafon,Battles,Armed clash,4,7,8226.0,Political violence,0.00021274009238998298
10/14/2023,Israel,HaZafon,Battles,Armed clash,9,1,30320.0,Political violence,3.664614482556435e-06
10/21/2023,Israel,HaZafon,Battles,Armed clash,3,0,5367.0,Political violence,0.0
10/28/2023,Israel,HaZafon,Battles,Armed clash,1,0,4672.0,Political violence,0.0
11/04/2023,Israel,HaZafon,Battles,Armed clash,2,0,1137.0,Political violence,0.0
11/11/2023,Israel,HaZafon,Battles,Armed clash,1,0,597.0,Political violence,0.0
12/09/2023,Israel,HaZafon,Battles,Armed clash,8,0,4981.0,Political violence,0.0
12/16/2023,Israel,HaZafon,Battles,Armed clash,10,3,34892.0,Political violence,8.597959417631549e-06
12/23/2023,Israel,HaZafon,Battles,Armed clash,12,0,32405.0,Political violence,0.0
12/30/2023,Israel,HaZafon,Battles,Armed clash,7,0,2981.0,Political violence,0.0
01/06/2024,Israel,HaZafon,Battles,Armed clash,7,0,24962.0,Political violence,0.0
01/13/2024,Israel,HaZafon,Battles,Armed clash,11,0,5332.0,Political violence,0.0
01/20/2024,Israel,HaZafon,Battles,Armed clash,6,0,4201.0,Political violence,0.0
01/27/2024,Israel,HaZafon,Battles,Armed clash,10,0,28537.0,Political violence,0.0
02/03/2024,Israel,HaZafon,Battles,Armed clash,9,0,24947.0,Political violence,0.0
