WEEK,REGION,COUNTRY,ADMIN1,EVENT_TYPE,SUB_EVENT_TYPE,EVENTS,FATALITIES,POPULATION_EXPOSURE,DISORDER_TYPE,ID,CENTROID_LATITUDE,CENTROID_LONGITUDE
07/09/2022,South America,Brazil,Roraima,Explosions/Remote violence,Grenade,1,0,118437,Political violence,403,1.8387,-61.1865
07/28/2018,South America,Brazil,Roraima,Explosions/Remote violence,Remote explosive/landmine/IED,2,0,,Political violence,403,1.8387,-61.1865
06/05/2021,South America,Brazil,Roraima,Explosions/Remote violence,Remote explosive/landmine/IED,1,0,130,Political violence,403,1.8387,-61.1865
01/06/2018,South America,Brazil,Roraima,Protests,Peaceful protest,1,0,,Demonstrations,403,1.8387,-61.1865
01/20/2018,South America,Brazil,Roraima,Protests,Peaceful protest,2,0,,Demonstrations,403,1.8387,-61.1865
01/27/2018,South America,Brazil,Roraima,Protests,Peaceful protest,3,0,,Demonstrations,403,1.8387,-61.1865
02/03/2018,South America,Brazil,Roraima,Protests,Peaceful protest,1,0,,Demonstrations,403,1.8387,-61.1865
02/10/2018,South America,Brazil,Roraima,Protests,Peaceful protest,2,0,,Demonstrations,403,1.8387,-61.1865
02/17/2018,South America,Brazil,Roraima,Protests,Peaceful protest,1,0,,Demonstrations,403,1.8387,-61.1865
02/24/2018,South America,Brazil,Roraima,Protests,Peaceful protest,2,0,,Demonstrations,403,1.8387,-61.1865
03/17/2018,South America,Brazil,Roraima,Protests,Peaceful protest,1,0,,Demonstrations,403,1.8387,-61.1865
03/24/2018,South America,Brazil,Roraima,Protests,Peaceful protest,2,0,,Demonstrations,403,1.8387,-61.1865
05/19/2018,South America,Brazil,Roraima,Protests,Peaceful protest,7,0,,Demonstrations,403,1.8387,-61.1865
05/26/2018,South America,Brazil,Roraima,Protests,Peaceful protest,5,0,,Demonstrations,403,1.8387,-61.1865
06/02/2018,South America,Brazil,Roraima,Protests,Peaceful protest,1,0,,Demonstrations,403,1.8387,-61.1865
06/09/2018,South America,Brazil,Roraima,Protests,Peaceful protest,1,0,,Demonstrations,403,1.8387,-61.1865
07/14/2018,South America,Brazil,Roraima,Protests,Peaceful protest,1,0,,Demonstrations,403,1.8387,-61.1865
07/28/2018,South America,Brazil,Roraima,Protests,Peaceful protest,1,0,,Demonstrations,403,1.8387,-61.1865
08/11/2018,South America,Brazil,Roraima,Protests,Peaceful protest,2,0,,Demonstrations,403,1.8387,-61.1865
08/18/2018,South America,Brazil,Roraima,Protests,Peaceful protest,3,0,,Demonstrations,403,1.8387,-61.1865
08/25/2018,South America,Brazil,Roraima,Protests,Peaceful protest,1,0,,Demonstrations,403,1.8387,-61.1865
09/15/2018,South America,Brazil,Roraima,Protests,Peaceful protest,3,0,,Demonstrations,403,1.8387,-61.1865
09/22/2018,South America,Brazil,Roraima,Protests,Peaceful protest,2,0,,Demonstrations,403,1.8387,-61.1865
09/29/2018,South America,Brazil,Roraima,Protests,Peaceful protest,2,0,,Demonstrations,403,1.8387,-61.1865
10/13/2018,South America,Brazil,Roraima,Protests,Peaceful protest,2,0,,Demonstrations,403,1.8387,-61.1865
10/20/2018,South America,Brazil,Roraima,Protests,Peaceful protest,3,0,,Demonstrations,403,1.8387,-61.1865
10/27/2018,South America,Brazil,Roraima,Protests,Peaceful protest,7,0,,Demonstrations,403,1.8387,-61.1865
11/03/2018,South America,Brazil,Roraima,Protests,Peaceful protest,6,0,,Demonstrations,403,1.8387,-61.1865
11/10/2018,South America,Brazil,Roraima,Protests,Peaceful protest,4,0,,Demonstrations,403,1.8387,-61.1865
11/17/2018,South America,Brazil,Roraima,Protests,Peaceful protest,1,0,,Demonstrations,403,1.8387,-61.1865
11/24/2018,South America,Brazil,Roraima,Protests,Peaceful protest,6,0,,Demonstrations,403,1.8387,-61.1865
12/01/2018,South America,Brazil,Roraima,Protests,Peaceful protest,14,0,,Demonstrations,403,1.8387,-61.1865
12/08/2018,South America,Brazil,Roraima,Protests,Peaceful protest,2,0,,Demonstrations,403,1.8387,-61.1865
12/22/2018,South America,Brazil,Roraima,Protests,Peaceful protest,1,0,,Demonstrations,403,1.8387,-61.1865
